"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"	"logRT"	"logRT.winz"	"RT.winz"	"ParRace"	"ParGender"
2	14	"C:\Hannah's FYP\White11_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	543	1	0	6	"Incon"	6.29710931993394	6.29710931993394	543	NA	NA
2	15	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	455	1	0	6	"Con"	6.12029741895095	6.12029741895095	455	NA	NA
2	16	"C:\Hannah's FYP\White2_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	638	1	0	6	"Incon"	6.45833828334479	6.45833828334479	638	NA	NA
2	17	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	573	2	0	6	"Incon"	6.35088571671474	6.35088571671474	573	NA	NA
2	18	"C:\Hannah's FYP\Black17_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	556	1	0	6	"Con"	6.32076829425058	6.32076829425058	556	NA	NA
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	527	1	0	6	"Incon"	6.26720054854136	6.26720054854136	527	NA	NA
2	20	"C:\Hannah's FYP\Black6_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	499	1	0	6	"Con"	6.21260609575152	6.21260609575152	499	NA	NA
2	21	"C:\Hannah's FYP\Black2_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	488	1	0	6	"Con"	6.19031540585315	6.19031540585315	488	NA	NA
2	22	"C:\Hannah's FYP\White5_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	469	1	0	6	"Incon"	6.15060276844628	6.15060276844628	469	NA	NA
2	23	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	472	1	0	6	"Incon"	6.15697898558556	6.15697898558556	472	NA	NA
2	24	"C:\Hannah's FYP\White4_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	486	2	0	6	"Con"	6.18620862390049	6.18620862390049	486	NA	NA
2	25	"C:\Hannah's FYP\Black16_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	475	1	0	6	"Con"	6.16331480403464	6.16331480403464	475	NA	NA
2	26	"C:\Hannah's FYP\Black19_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	473	2	0	6	"Incon"	6.15909538849193	6.15909538849193	473	NA	NA
2	27	"C:\Hannah's FYP\Black20_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	451	2	0	6	"Incon"	6.11146733950268	6.11146733950268	451	NA	NA
2	28	"C:\Hannah's FYP\Black14_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	498	2	0	6	"Incon"	6.21060007702465	6.21060007702465	498	NA	NA
2	29	"C:\Hannah's FYP\Black10_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	527	2	0	6	"Incon"	6.26720054854136	6.26720054854136	527	NA	NA
2	30	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	545	1	0	6	"Con"	6.30078579466324	6.30078579466324	545	NA	NA
2	31	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	472	1	0	6	"Incon"	6.15697898558556	6.15697898558556	472	NA	NA
2	32	"C:\Hannah's FYP\White5_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	439	2	0	6	"Con"	6.08449941307517	6.08449941307517	439	NA	NA
2	33	"C:\Hannah's FYP\White4_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	494	1	0	6	"Incon"	6.20253551718792	6.20253551718792	494	NA	NA
2	34	"C:\Hannah's FYP\White3_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	555	1	0	6	"Incon"	6.31896811374643	6.31896811374643	555	NA	NA
2	35	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	558	2	0	6	"Con"	6.32435896238131	6.32435896238131	558	NA	NA
2	36	"C:\Hannah's FYP\Black14_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	776	1	0	6	"Con"	6.65415252018322	6.65415252018322	776	NA	NA
2	37	"C:\Hannah's FYP\White13_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	521	2	0	6	"Con"	6.25575004175337	6.25575004175337	521	NA	NA
2	38	"C:\Hannah's FYP\Black10_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	517	2	0	6	"Incon"	6.24804287450843	6.24804287450843	517	NA	NA
2	39	"C:\Hannah's FYP\Black21_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	446	2	0	6	"Incon"	6.10031895202006	6.10031895202006	446	NA	NA
2	40	"C:\Hannah's FYP\White20_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	434	2	0	6	"Con"	6.07304453410041	6.07304453410041	434	NA	NA
2	41	"C:\Hannah's FYP\White9_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	561	1	0	6	"Incon"	6.3297209055227	6.3297209055227	561	NA	NA
2	42	"C:\Hannah's FYP\Black3_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	490	2	0	6	"Incon"	6.19440539110467	6.19440539110467	490	NA	NA
2	43	"C:\Hannah's FYP\White6_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	464	1	0	6	"Incon"	6.13988455222626	6.13988455222626	464	NA	NA
2	44	"C:\Hannah's FYP\Black19_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	462	1	0	6	"Con"	6.13556489108174	6.13556489108174	462	NA	NA
2	45	"C:\Hannah's FYP\Black24_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	402	1	0	6	"Con"	5.99645208861902	5.99645208861902	402	NA	NA
2	46	"C:\Hannah's FYP\Black13_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	539	2	0	6	"Incon"	6.289715570909	6.289715570909	539	NA	NA
2	47	"C:\Hannah's FYP\Black18_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	470	2	0	6	"Incon"	6.1527326947041	6.1527326947041	470	NA	NA
2	48	"C:\Hannah's FYP\Black6_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	540	1	0	6	"Con"	6.29156913955832	6.29156913955832	540	NA	NA
2	49	"C:\Hannah's FYP\Black11_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	496	1	0	6	"Con"	6.20657592672493	6.20657592672493	496	NA	NA
2	50	"C:\Hannah's FYP\White24_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	461	1	0	6	"Incon"	6.13339804299665	6.13339804299665	461	NA	NA
2	51	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	476	1	0	6	"Incon"	6.16541785423142	6.16541785423142	476	NA	NA
2	52	"C:\Hannah's FYP\Black8_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	512	1	0	6	"Con"	6.23832462503951	6.23832462503951	512	NA	NA
2	53	"C:\Hannah's FYP\White17_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	468	1	0	6	"Incon"	6.14846829591765	6.14846829591765	468	NA	NA
2	54	"C:\Hannah's FYP\White2_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	490	1	0	6	"Incon"	6.19440539110467	6.19440539110467	490	NA	NA
2	55	"C:\Hannah's FYP\White13_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	464	1	0	6	"Incon"	6.13988455222626	6.13988455222626	464	NA	NA
2	56	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	446	2	0	6	"Incon"	6.10031895202006	6.10031895202006	446	NA	NA
2	57	"C:\Hannah's FYP\White15_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	470	1	0	6	"Incon"	6.1527326947041	6.1527326947041	470	NA	NA
2	58	"C:\Hannah's FYP\White19_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	473	1	0	6	"Incon"	6.15909538849193	6.15909538849193	473	NA	NA
2	59	"C:\Hannah's FYP\Black17_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	542	2	0	6	"Incon"	6.29526600143965	6.29526600143965	542	NA	NA
2	60	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	517	1	0	6	"Incon"	6.24804287450843	6.24804287450843	517	NA	NA
2	61	"C:\Hannah's FYP\Black13_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	425	1	0	6	"Con"	6.05208916892442	6.05208916892442	425	NA	NA
2	62	"C:\Hannah's FYP\Black6_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	449	1	1	6	"Incon"	6.10702288774225	6.10702288774225	449	NA	NA
2	63	"C:\Hannah's FYP\Black1_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	664	1	0	6	"Con"	6.49828214947643	6.49828214947643	664	NA	NA
2	64	"C:\Hannah's FYP\White18_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	699	2	0	6	"Con"	6.54965074223381	6.54965074223381	699	NA	NA
2	65	"C:\Hannah's FYP\Black22_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	509	2	0	6	"Incon"	6.23244801655052	6.23244801655052	509	NA	NA
2	66	"C:\Hannah's FYP\Black20_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	541	1	0	6	"Con"	6.29341927884648	6.29341927884648	541	NA	NA
2	67	"C:\Hannah's FYP\White5_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	472	2	0	6	"Con"	6.15697898558556	6.15697898558556	472	NA	NA
2	68	"C:\Hannah's FYP\Black18_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	510	2	0	6	"Incon"	6.23441072571837	6.23441072571837	510	NA	NA
2	69	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	490	1	0	6	"Con"	6.19440539110467	6.19440539110467	490	NA	NA
2	70	"C:\Hannah's FYP\White23_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	507	2	0	6	"Con"	6.22851100359118	6.22851100359118	507	NA	NA
2	71	"C:\Hannah's FYP\Black7_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	885	2	0	6	"Incon"	6.78558764500793	6.74046797826196	865.14757193714	NA	NA
2	72	"C:\Hannah's FYP\Black15_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	433	2	0	6	"Incon"	6.07073772800249	6.07073772800249	433	NA	NA
2	73	"C:\Hannah's FYP\White15_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	577	1	0	6	"Incon"	6.3578422665081	6.3578422665081	577	NA	NA
2	74	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	562	1	0	6	"Con"	6.33150184989369	6.33150184989369	562	NA	NA
2	75	"C:\Hannah's FYP\White11_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	509	2	0	6	"Con"	6.23244801655052	6.23244801655052	509	NA	NA
2	76	"C:\Hannah's FYP\Black23_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	511	1	0	6	"Con"	6.2363695902037	6.2363695902037	511	NA	NA
2	77	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	555	2	0	6	"Incon"	6.31896811374643	6.31896811374643	555	NA	NA
2	78	"C:\Hannah's FYP\Black5_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	526	2	0	6	"Incon"	6.26530121273771	6.26530121273771	526	NA	NA
2	79	"C:\Hannah's FYP\White17_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	514	1	0	6	"Incon"	6.24222326545517	6.24222326545517	514	NA	NA
2	80	"C:\Hannah's FYP\Black3_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	557	1	0	6	"Con"	6.32256523992728	6.32256523992728	557	NA	NA
2	81	"C:\Hannah's FYP\Black7_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	461	2	0	6	"Incon"	6.13339804299665	6.13339804299665	461	NA	NA
2	82	"C:\Hannah's FYP\Black14_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	532	1	0	6	"Con"	6.27664348934164	6.27664348934164	532	NA	NA
2	83	"C:\Hannah's FYP\White12_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	544	2	0	6	"Con"	6.29894924685594	6.29894924685594	544	NA	NA
2	84	"C:\Hannah's FYP\White16_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	531	2	0	6	"Con"	6.27476202124194	6.27476202124194	531	NA	NA
2	85	"C:\Hannah's FYP\Black10_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	511	1	0	6	"Con"	6.2363695902037	6.2363695902037	511	NA	NA
2	86	"C:\Hannah's FYP\White18_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	848	2	0	6	"Con"	6.7428806357919	6.74046797826196	848	NA	NA
2	87	"C:\Hannah's FYP\White24_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	510	1	0	6	"Incon"	6.23441072571837	6.23441072571837	510	NA	NA
2	88	"C:\Hannah's FYP\White20_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	559	2	0	6	"Con"	6.3261494731551	6.3261494731551	559	NA	NA
2	89	"C:\Hannah's FYP\Black9_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	434	2	0	6	"Incon"	6.07304453410041	6.07304453410041	434	NA	NA
2	90	"C:\Hannah's FYP\Black16_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	497	1	0	6	"Con"	6.20859002609663	6.20859002609663	497	NA	NA
2	91	"C:\Hannah's FYP\White23_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	507	2	0	6	"Con"	6.22851100359118	6.22851100359118	507	NA	NA
2	92	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	621	1	0	6	"Con"	6.43133108193348	6.43133108193348	621	NA	NA
2	93	"C:\Hannah's FYP\Black17_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	522	2	0	6	"Incon"	6.25766758788264	6.25766758788264	522	NA	NA
2	94	"C:\Hannah's FYP\Black6_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	430	2	0	6	"Incon"	6.06378520868761	6.06378520868761	430	NA	NA
2	95	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	564	1	0	6	"Con"	6.33505425149806	6.33505425149806	564	NA	NA
2	96	"C:\Hannah's FYP\Black23_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	460	2	0	6	"Incon"	6.13122648948314	6.13122648948314	460	NA	NA
2	97	"C:\Hannah's FYP\Black16_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	587	2	0	6	"Incon"	6.3750248198281	6.3750248198281	587	NA	NA
2	98	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	577	2	0	6	"Incon"	6.3578422665081	6.3578422665081	577	NA	NA
2	99	"C:\Hannah's FYP\Black4_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	459	2	0	6	"Incon"	6.12905021006055	6.12905021006055	459	NA	NA
2	100	"C:\Hannah's FYP\White8_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	649	1	0	6	"Incon"	6.47543271670409	6.47543271670409	649	NA	NA
2	101	"C:\Hannah's FYP\Black2_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	440	2	0	6	"Incon"	6.08677472691231	6.08677472691231	440	NA	NA
2	102	"C:\Hannah's FYP\White10_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	496	2	0	6	"Con"	6.20657592672493	6.20657592672493	496	NA	NA
2	103	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	490	1	0	6	"Incon"	6.19440539110467	6.19440539110467	490	NA	NA
2	104	"C:\Hannah's FYP\Black7_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	517	1	0	6	"Con"	6.24804287450843	6.24804287450843	517	NA	NA
2	105	"C:\Hannah's FYP\Black24_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	526	2	0	6	"Incon"	6.26530121273771	6.26530121273771	526	NA	NA
2	106	"C:\Hannah's FYP\Black13_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	466	2	0	6	"Incon"	6.14418563412565	6.14418563412565	466	NA	NA
2	107	"C:\Hannah's FYP\Black5_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	513	1	0	6	"Con"	6.24027584517077	6.24027584517077	513	NA	NA
2	108	"C:\Hannah's FYP\White4_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	494	2	0	6	"Con"	6.20253551718792	6.20253551718792	494	NA	NA
2	109	"C:\Hannah's FYP\White7_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	523	2	0	6	"Con"	6.25958146406492	6.25958146406492	523	NA	NA
2	110	"C:\Hannah's FYP\Black1_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	495	2	0	6	"Incon"	6.20455776256869	6.20455776256869	495	NA	NA
2	111	"C:\Hannah's FYP\Black2_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	492	1	0	6	"Con"	6.19847871649231	6.19847871649231	492	NA	NA
2	112	"C:\Hannah's FYP\White12_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	1682	1	0	6	"Incon"	7.42773884053289	6.74046797826196	865.14757193714	NA	NA
2	113	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	532	1	0	6	"Con"	6.27664348934164	6.27664348934164	532	NA	NA
2	114	"C:\Hannah's FYP\White9_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	512	1	0	6	"Incon"	6.23832462503951	6.23832462503951	512	NA	NA
2	115	"C:\Hannah's FYP\Black20_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	424	1	0	6	"Con"	6.04973345523196	6.04973345523196	424	NA	NA
2	116	"C:\Hannah's FYP\Black15_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	449	2	0	6	"Incon"	6.10702288774225	6.10702288774225	449	NA	NA
2	117	"C:\Hannah's FYP\White15_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	528	2	0	6	"Con"	6.26909628370626	6.26909628370626	528	NA	NA
2	118	"C:\Hannah's FYP\White14_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	496	2	0	6	"Con"	6.20657592672493	6.20657592672493	496	NA	NA
2	119	"C:\Hannah's FYP\White3_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	358	2	0	6	"Con"	5.8805329864007	5.8805329864007	358	NA	NA
2	120	"C:\Hannah's FYP\White2_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	417	2	0	6	"Con"	6.0330862217988	6.0330862217988	417	NA	NA
2	121	"C:\Hannah's FYP\White13_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	561	2	0	6	"Con"	6.3297209055227	6.3297209055227	561	NA	NA
2	122	"C:\Hannah's FYP\Black11_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	452	2	0	6	"Incon"	6.11368217983223	6.11368217983223	452	NA	NA
2	123	"C:\Hannah's FYP\White21_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	487	1	0	6	"Incon"	6.18826412308259	6.18826412308259	487	NA	NA
2	124	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	492	2	0	6	"Con"	6.19847871649231	6.19847871649231	492	NA	NA
2	125	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	485	2	0	6	"Incon"	6.18414889093748	6.18414889093748	485	NA	NA
2	126	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	475	2	0	6	"Incon"	6.16331480403464	6.16331480403464	475	NA	NA
2	127	"C:\Hannah's FYP\White21_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	405	2	0	6	"Con"	6.00388706710654	6.00388706710654	405	NA	NA
2	128	"C:\Hannah's FYP\White21_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	491	1	0	6	"Incon"	6.19644412779452	6.19644412779452	491	NA	NA
2	129	"C:\Hannah's FYP\White22_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	728	1	0	6	"Incon"	6.59030104819669	6.59030104819669	728	NA	NA
2	130	"C:\Hannah's FYP\White20_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	648	1	0	6	"Incon"	6.47389069635227	6.47389069635227	648	NA	NA
2	131	"C:\Hannah's FYP\White14_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	444	2	0	6	"Con"	6.09582456243222	6.09582456243222	444	NA	NA
2	132	"C:\Hannah's FYP\White17_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	524	2	0	6	"Con"	6.26149168432104	6.26149168432104	524	NA	NA
2	133	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	536	1	0	6	"Con"	6.2841341610708	6.2841341610708	536	NA	NA
2	134	"C:\Hannah's FYP\Black11_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	547	1	0	6	"Con"	6.30444880242198	6.30444880242198	547	NA	NA
2	135	"C:\Hannah's FYP\Black23_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	427	1	0	6	"Con"	6.05678401322862	6.05678401322862	427	NA	NA
2	136	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	587	2	0	6	"Con"	6.3750248198281	6.3750248198281	587	NA	NA
2	137	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	516	1	0	6	"Incon"	6.24610676548156	6.24610676548156	516	NA	NA
2	138	"C:\Hannah's FYP\Black4_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	481	1	0	6	"Con"	6.17586727010576	6.17586727010576	481	NA	NA
2	139	"C:\Hannah's FYP\Black21_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	587	2	0	6	"Incon"	6.3750248198281	6.3750248198281	587	NA	NA
2	140	"C:\Hannah's FYP\White24_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	404	2	0	6	"Con"	6.00141487796115	6.00141487796115	404	NA	NA
2	141	"C:\Hannah's FYP\Black12_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	389	2	0	6	"Incon"	5.96357934361845	5.96357934361845	389	NA	NA
2	142	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	551	1	0	6	"Incon"	6.31173480915291	6.31173480915291	551	NA	NA
2	143	"C:\Hannah's FYP\White2_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	442	2	0	6	"Con"	6.0913098820777	6.0913098820777	442	NA	NA
2	144	"C:\Hannah's FYP\White18_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	493	1	0	6	"Incon"	6.20050917404269	6.20050917404269	493	NA	NA
2	145	"C:\Hannah's FYP\White3_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	451	1	0	6	"Incon"	6.11146733950268	6.11146733950268	451	NA	NA
2	146	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	434	2	0	6	"Incon"	6.07304453410041	6.07304453410041	434	NA	NA
2	147	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	593	1	0	6	"Con"	6.38519439899773	6.38519439899773	593	NA	NA
2	148	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	514	2	0	6	"Incon"	6.24222326545517	6.24222326545517	514	NA	NA
2	149	"C:\Hannah's FYP\Black9_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	559	1	0	6	"Con"	6.3261494731551	6.3261494731551	559	NA	NA
2	150	"C:\Hannah's FYP\White22_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	609	2	0	6	"Con"	6.4118182677099	6.4118182677099	609	NA	NA
2	151	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	505	1	0	6	"Incon"	6.22455842927536	6.22455842927536	505	NA	NA
2	152	"C:\Hannah's FYP\Black8_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	460	2	0	6	"Incon"	6.13122648948314	6.13122648948314	460	NA	NA
2	153	"C:\Hannah's FYP\White17_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	499	2	0	6	"Con"	6.21260609575152	6.21260609575152	499	NA	NA
2	154	"C:\Hannah's FYP\Black19_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	432	2	0	6	"Incon"	6.06842558824411	6.06842558824411	432	NA	NA
2	155	"C:\Hannah's FYP\Black19_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	464	1	0	6	"Con"	6.13988455222626	6.13988455222626	464	NA	NA
